Day,Hour,RTA01,RTA02,RTM01,RKG01,RAK01,RTM02,RTU01,RKM02,RSL01,RST01,RKG02,RMK01,RDP02,RKM01,RDP01,RTA03,RKM03,RSL02,RTD01,RKM04
30,12,206.1,0.11,918.09,88.75,15.26,1971.66,1336.45,4.47,15.25,15.25,0,0.06,0.13,1107.96,13643.66,9.598181818,842.284,2083.623571,693.1837838,1277.435
30,13,197.46,0.14,740.31,84.52,15.25,2215.13,825.09,2.09,14.98,14.98,0,0,0.01,1934.6,11258.27,12.25272727,748.9033333,1904.353429,811.0213514,1154.8225
30,14,179.65,0.11,600.37,74.13,14.37,2290.76,294.15,1.89,13.9,13.9,0,0,0.03,1739.87,8181.64,10.78618182,651.9186667,1694.470286,2701.383784,1011.16
30,15,143.55,0.07,463.45,55.74,12.6,1031.5,222.63,1.07,9.6,9.6,0,0.01,0.03,359.48,3203.1,9.089818182,547.7946667,1427.860143,3171.798378,836.9966667
30,16,99.89,0.04,309.67,35.53,10.24,575.19,131.08,1.03,6.1,6.1,0,0,0.01,80.31,1208.85,5.928363636,372.7406667,1103.025286,3040.643514,616.265
30,17,50.12,0.01,204.77,14.34,2.84,272.65,60.71,0.41,2.01,2.01,0,0,0,37.74,565.1,1.070363636,177.2013333,551.7064286,1398.76,235.745
30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
